,Métrica,Valor
0,Mean Absolute Error (MAE),36.957021123735835
1,Mean Squared Error (MSE),2622.355692054808
2,Root Mean Squared Error (RMSE),51.20894152445262
3,R² Score,0.24107286416160034
4,Explained Variance,0.2465406725247855
