,Métrica,Valor
0,Mean Absolute Error (MAE),37.117383834204084
1,Mean Squared Error (MSE),2583.683951315471
2,Root Mean Squared Error (RMSE),50.82995132119911
3,R² Score,0.2522647225071756
4,Explained Variance,0.25257887444299176
