,Métrica,Valor
0,Mean Absolute Error (MAE),1.0993638676844784
1,Mean Squared Error (MSE),2.45906064461408
2,Root Mean Squared Error (RMSE),1.5681392299837664
3,R² Score,0.5806968871849618
4,Explained Variance,0.5815593440250665
