,Métrica,Valor
0,Mean Absolute Error (MAE),1.099236641221374
1,Mean Squared Error (MSE),3.0477099236641223
2,Root Mean Squared Error (RMSE),1.7457691495911256
3,R² Score,0.54891091072961
4,Explained Variance,0.5490165638166208
