,Métrica,Valor
0,Mean Absolute Error (MAE),1.1023960983884649
1,Mean Squared Error (MSE),2.5040953962868717
2,Root Mean Squared Error (RMSE),1.5824333781511535
3,R² Score,0.5767584457103531
4,Explained Variance,0.5776656099904445
