,Métrica,Valor
0,Mean Absolute Error (MAE),1.2919847328244274
1,Mean Squared Error (MSE),3.9837786259541983
2,Root Mean Squared Error (RMSE),1.9959405366779337
3,R² Score,0.466587667902851
4,Explained Variance,0.47445292136940953
