,Métrica,Valor
0,Mean Absolute Error (MAE),1.4694656488549618
1,Mean Squared Error (MSE),6.652671755725191
2,Root Mean Squared Error (RMSE),2.5792773708395904
3,R² Score,0.1453467807287272
4,Explained Variance,0.14602239444237552
