,Métrica,Valor
0,Mean Absolute Error (MAE),18.716758289567434
1,Mean Squared Error (MSE),1549.2481204066194
2,Root Mean Squared Error (RMSE),39.360489331391946
3,R² Score,0.12546208577006213
4,Explained Variance,0.13086165957581952
