,Métrica,Valor
0,Mean Absolute Error (MAE),19.875812809160305
1,Mean Squared Error (MSE),2100.2986591222484
2,Root Mean Squared Error (RMSE),45.829015471884716
3,R² Score,0.23961593948252713
4,Explained Variance,0.2410861722572979
